Year	Rating	Conference	Title	Author Names
2005	8	translocation	"Activated (two-chain) urokinase plasminogen activator binds plasminogen activator inhibitor 1, a serpin, to form a stable, inactive complex that remains associated with uPAR on the plasma membrane (Cubellis et al. 1989)."	SERPINE2__PAI-1;PAI1
2005	8	removes_modification	"MEK1 phosphorylates the critical Tyrosine and Threonine on ERK1, converting two ATP to ADP. Phosphorylation of ERK-1 activates its kinase activity."	"p-T286,292-MEK1__MEK1 phosphorylated;MK03"
2009	8	translocation	"The homophilic NCAM1:NCAM1 interaction redistributes these molecules and leads to the formation of clusters within lipid rafts. Spectrin, an NCAM1 binding cytoskeletal protein, colocalizes with NCAM1 and codistribute to lipid rafts. Spectrin associates with RPTP-alpha, linking it to the cytoplasmic NCAM1 domain and causing its coredistribution to lipid rafts on NCAM1 clustering. The receptor tyrosine phosphatase RPTP-alpha is an activator of all kinases of the Src family, including Fyn kinase.<p>The interaction of RPTP-alpha and the SH2 domain of Fyn induces an interaction of Fyn Tyr531 with the D1 domain of RPTP-alpha. This induces dephosphorylation of Tyr531 and activates Fyn."	PTPRA;SPTN1
2009	8	translocation	"The homophilic NCAM1:NCAM1 interaction redistributes these molecules and leads to the formation of clusters within lipid rafts. Spectrin, an NCAM1 binding cytoskeletal protein, colocalizes with NCAM1 and codistribute to lipid rafts. Spectrin associates with RPTP-alpha, linking it to the cytoplasmic NCAM1 domain and causing its coredistribution to lipid rafts on NCAM1 clustering. The receptor tyrosine phosphatase RPTP-alpha is an activator of all kinases of the Src family, including Fyn kinase.<p>The interaction of RPTP-alpha and the SH2 domain of Fyn induces an interaction of Fyn Tyr531 with the D1 domain of RPTP-alpha. This induces dephosphorylation of Tyr531 and activates Fyn."	PTPRA;SPTN5
2009	8	translocation	"The homophilic NCAM1:NCAM1 interaction redistributes these molecules and leads to the formation of clusters within lipid rafts. Spectrin, an NCAM1 binding cytoskeletal protein, colocalizes with NCAM1 and codistribute to lipid rafts. Spectrin associates with RPTP-alpha, linking it to the cytoplasmic NCAM1 domain and causing its coredistribution to lipid rafts on NCAM1 clustering. The receptor tyrosine phosphatase RPTP-alpha is an activator of all kinases of the Src family, including Fyn kinase.<p>The interaction of RPTP-alpha and the SH2 domain of Fyn induces an interaction of Fyn Tyr531 with the D1 domain of RPTP-alpha. This induces dephosphorylation of Tyr531 and activates Fyn."	PTPRA;SPTN2
2009	8	translocation	"The homophilic NCAM1:NCAM1 interaction redistributes these molecules and leads to the formation of clusters within lipid rafts. Spectrin, an NCAM1 binding cytoskeletal protein, colocalizes with NCAM1 and codistribute to lipid rafts. Spectrin associates with RPTP-alpha, linking it to the cytoplasmic NCAM1 domain and causing its coredistribution to lipid rafts on NCAM1 clustering. The receptor tyrosine phosphatase RPTP-alpha is an activator of all kinases of the Src family, including Fyn kinase.<p>The interaction of RPTP-alpha and the SH2 domain of Fyn induces an interaction of Fyn Tyr531 with the D1 domain of RPTP-alpha. This induces dephosphorylation of Tyr531 and activates Fyn."	PTPRA;SPTB2
2009	8	translocation	"The homophilic NCAM1:NCAM1 interaction redistributes these molecules and leads to the formation of clusters within lipid rafts. Spectrin, an NCAM1 binding cytoskeletal protein, colocalizes with NCAM1 and codistribute to lipid rafts. Spectrin associates with RPTP-alpha, linking it to the cytoplasmic NCAM1 domain and causing its coredistribution to lipid rafts on NCAM1 clustering. The receptor tyrosine phosphatase RPTP-alpha is an activator of all kinases of the Src family, including Fyn kinase.<p>The interaction of RPTP-alpha and the SH2 domain of Fyn induces an interaction of Fyn Tyr531 with the D1 domain of RPTP-alpha. This induces dephosphorylation of Tyr531 and activates Fyn."	PTPRA;SPTB1
2009	8	translocation	"The homophilic NCAM1:NCAM1 interaction redistributes these molecules and leads to the formation of clusters within lipid rafts. Spectrin, an NCAM1 binding cytoskeletal protein, colocalizes with NCAM1 and codistribute to lipid rafts. Spectrin associates with RPTP-alpha, linking it to the cytoplasmic NCAM1 domain and causing its coredistribution to lipid rafts on NCAM1 clustering. The receptor tyrosine phosphatase RPTP-alpha is an activator of all kinases of the Src family, including Fyn kinase.<p>The interaction of RPTP-alpha and the SH2 domain of Fyn induces an interaction of Fyn Tyr531 with the D1 domain of RPTP-alpha. This induces dephosphorylation of Tyr531 and activates Fyn."	PTPRA;SPTN4
2009	8	translocation	"The homophilic NCAM1:NCAM1 interaction redistributes these molecules and leads to the formation of clusters within lipid rafts. Spectrin, an NCAM1 binding cytoskeletal protein, colocalizes with NCAM1 and codistribute to lipid rafts. Spectrin associates with RPTP-alpha, linking it to the cytoplasmic NCAM1 domain and causing its coredistribution to lipid rafts on NCAM1 clustering. The receptor tyrosine phosphatase RPTP-alpha is an activator of all kinases of the Src family, including Fyn kinase.<p>The interaction of RPTP-alpha and the SH2 domain of Fyn induces an interaction of Fyn Tyr531 with the D1 domain of RPTP-alpha. This induces dephosphorylation of Tyr531 and activates Fyn."	PTPRA;SPTA1
2009	8	removes_modification	"The homophilic NCAM1:NCAM1 interaction redistributes these molecules and leads to the formation of clusters within lipid rafts. Spectrin, an NCAM1 binding cytoskeletal protein, colocalizes with NCAM1 and codistribute to lipid rafts. Spectrin associates with RPTP-alpha, linking it to the cytoplasmic NCAM1 domain and causing its coredistribution to lipid rafts on NCAM1 clustering. The receptor tyrosine phosphatase RPTP-alpha is an activator of all kinases of the Src family, including Fyn kinase.<p>The interaction of RPTP-alpha and the SH2 domain of Fyn induces an interaction of Fyn Tyr531 with the D1 domain of RPTP-alpha. This induces dephosphorylation of Tyr531 and activates Fyn."	PTPRA;FYN
2008	8	adds_modification	"The dimerization of Tie2 leads to autophosphorylation and activation of its kinase domain. There are multiple tyrosine phosphorylation sites in the Tie2 kinase domain. The phosphorylated tyrosine residues provide the interaction site for the SH2 domains of other downstream signaling molecules like PI3K, Grb2, SHP2 etc."	ANGPT1__TEK;TIE2
2008	8	translocation	"The cytoplasmic domain of PD-1 has two tyrosine motifs, ITIM and ITSM. On engagement with B7 ligands B7DC and B7H1, PD-1 is phosphorylated on tyrosine residues 223 and 248 within these motifs. Kinases Lck and Csk also bind to these motifs and these kinases may be involved in the phosphorylation of PD-1."	CSK__LCK;CSK
2008	8	translocation	"The cytoplasmic domain of PD-1 has two tyrosine motifs, ITIM and ITSM. On engagement with B7 ligands B7DC and B7H1, PD-1 is phosphorylated on tyrosine residues 223 and 248 within these motifs. Kinases Lck and Csk also bind to these motifs and these kinases may be involved in the phosphorylation of PD-1."	CSK__LCK;LCK
2008	8	adds_modification	"The cytoplasmic domain of PD-1 has two tyrosine motifs, ITIM and ITSM. On engagement with B7 ligands B7DC and B7H1, PD-1 is phosphorylated on tyrosine residues 223 and 248 within these motifs. Kinases Lck and Csk also bind to these motifs and these kinases may be involved in the phosphorylation of PD-1."	CSK__LCK;PDCD1
2006	8	adds_modification	"Upon recruitment to p75NTR, Interleukin-1 receptor-associated kinase (IRAK) is rapidly phosphorylated and activated by an unknown mechanism and protein."	unknown kinase;IRAK1
2008	8	translocation	"Docking and priming of clathrin sculpted Noradrenaline loaded transport vesicle occurs once the synaptic vesicle has moved from the cytoplasm to a region apposed to the plasma membrane. The details of the docking and priming recation have been worked out using synaptic vesicle loaded with glutamate and similar reactions may occur during the transport cycle of noradrenaline. The vesicle is held in close apposition to the plasma membrane by several proteins that bridge the synaptic vesicle to the plasma membrane. Some of these proteins are in the plasma membrane while others are in the synaptic vesicle. Vesicle fusion is preceded by a priming event where molecular interactions between the docked vesicle and the plasma membrane undergo changes. The molecules in the docking and the priming process are known, however, the exact sequence and the precise molecular changes involved in docking and priming are not well dissected. In this reaction the process of docking and priming has been condensed. It is known that Munc18 along with its interactors is critical for membrane docking and fusion events while Munc 13 along with its interacting proteins is central to priming. Munc 13 could act as a positive regulator for the priming recation. Finally the primed fusion complex is clamped in the pre-fusion form by a Complexin. Complexins are Ca2+ independent cytosolic proteins that bind to partly or fully assembled SNARE complexes. Complexins play both a positive and a negative role in the release process.<br>"	NAd__VAMP2__SYT1__SLC18A2__RAB3A;VAMP2
2008	8	translocation	"Docking and priming of clathrin sculpted Noradrenaline loaded transport vesicle occurs once the synaptic vesicle has moved from the cytoplasm to a region apposed to the plasma membrane. The details of the docking and priming recation have been worked out using synaptic vesicle loaded with glutamate and similar reactions may occur during the transport cycle of noradrenaline. The vesicle is held in close apposition to the plasma membrane by several proteins that bridge the synaptic vesicle to the plasma membrane. Some of these proteins are in the plasma membrane while others are in the synaptic vesicle. Vesicle fusion is preceded by a priming event where molecular interactions between the docked vesicle and the plasma membrane undergo changes. The molecules in the docking and the priming process are known, however, the exact sequence and the precise molecular changes involved in docking and priming are not well dissected. In this reaction the process of docking and priming has been condensed. It is known that Munc18 along with its interactors is critical for membrane docking and fusion events while Munc 13 along with its interacting proteins is central to priming. Munc 13 could act as a positive regulator for the priming recation. Finally the primed fusion complex is clamped in the pre-fusion form by a Complexin. Complexins are Ca2+ independent cytosolic proteins that bind to partly or fully assembled SNARE complexes. Complexins play both a positive and a negative role in the release process.<br>"	NAd__VAMP2__SYT1__SLC18A2__RAB3A;SYT1
2008	8	translocation	"Docking and priming of clathrin sculpted Noradrenaline loaded transport vesicle occurs once the synaptic vesicle has moved from the cytoplasm to a region apposed to the plasma membrane. The details of the docking and priming recation have been worked out using synaptic vesicle loaded with glutamate and similar reactions may occur during the transport cycle of noradrenaline. The vesicle is held in close apposition to the plasma membrane by several proteins that bridge the synaptic vesicle to the plasma membrane. Some of these proteins are in the plasma membrane while others are in the synaptic vesicle. Vesicle fusion is preceded by a priming event where molecular interactions between the docked vesicle and the plasma membrane undergo changes. The molecules in the docking and the priming process are known, however, the exact sequence and the precise molecular changes involved in docking and priming are not well dissected. In this reaction the process of docking and priming has been condensed. It is known that Munc18 along with its interactors is critical for membrane docking and fusion events while Munc 13 along with its interacting proteins is central to priming. Munc 13 could act as a positive regulator for the priming recation. Finally the primed fusion complex is clamped in the pre-fusion form by a Complexin. Complexins are Ca2+ independent cytosolic proteins that bind to partly or fully assembled SNARE complexes. Complexins play both a positive and a negative role in the release process.<br>"	NAd__VAMP2__SYT1__SLC18A2__RAB3A;RAB3A
2008	8	translocation	"Docking and priming of clathrin sculpted Noradrenaline loaded transport vesicle occurs once the synaptic vesicle has moved from the cytoplasm to a region apposed to the plasma membrane. The details of the docking and priming recation have been worked out using synaptic vesicle loaded with glutamate and similar reactions may occur during the transport cycle of noradrenaline. The vesicle is held in close apposition to the plasma membrane by several proteins that bridge the synaptic vesicle to the plasma membrane. Some of these proteins are in the plasma membrane while others are in the synaptic vesicle. Vesicle fusion is preceded by a priming event where molecular interactions between the docked vesicle and the plasma membrane undergo changes. The molecules in the docking and the priming process are known, however, the exact sequence and the precise molecular changes involved in docking and priming are not well dissected. In this reaction the process of docking and priming has been condensed. It is known that Munc18 along with its interactors is critical for membrane docking and fusion events while Munc 13 along with its interacting proteins is central to priming. Munc 13 could act as a positive regulator for the priming recation. Finally the primed fusion complex is clamped in the pre-fusion form by a Complexin. Complexins are Ca2+ independent cytosolic proteins that bind to partly or fully assembled SNARE complexes. Complexins play both a positive and a negative role in the release process.<br>"	NAd__VAMP2__SYT1__SLC18A2__RAB3A;VMAT2
2008	8	translocation	"Docking and priming of clathrin sculpted Noradrenaline loaded transport vesicle occurs once the synaptic vesicle has moved from the cytoplasm to a region apposed to the plasma membrane. The details of the docking and priming recation have been worked out using synaptic vesicle loaded with glutamate and similar reactions may occur during the transport cycle of noradrenaline. The vesicle is held in close apposition to the plasma membrane by several proteins that bridge the synaptic vesicle to the plasma membrane. Some of these proteins are in the plasma membrane while others are in the synaptic vesicle. Vesicle fusion is preceded by a priming event where molecular interactions between the docked vesicle and the plasma membrane undergo changes. The molecules in the docking and the priming process are known, however, the exact sequence and the precise molecular changes involved in docking and priming are not well dissected. In this reaction the process of docking and priming has been condensed. It is known that Munc18 along with its interactors is critical for membrane docking and fusion events while Munc 13 along with its interacting proteins is central to priming. Munc 13 could act as a positive regulator for the priming recation. Finally the primed fusion complex is clamped in the pre-fusion form by a Complexin. Complexins are Ca2+ independent cytosolic proteins that bind to partly or fully assembled SNARE complexes. Complexins play both a positive and a negative role in the release process.<br>"	NAd__VAMP2__SYT1__SLC18A2__RAB3A;STXB1
2008	8	translocation	"Docking and priming of clathrin sculpted Noradrenaline loaded transport vesicle occurs once the synaptic vesicle has moved from the cytoplasm to a region apposed to the plasma membrane. The details of the docking and priming recation have been worked out using synaptic vesicle loaded with glutamate and similar reactions may occur during the transport cycle of noradrenaline. The vesicle is held in close apposition to the plasma membrane by several proteins that bridge the synaptic vesicle to the plasma membrane. Some of these proteins are in the plasma membrane while others are in the synaptic vesicle. Vesicle fusion is preceded by a priming event where molecular interactions between the docked vesicle and the plasma membrane undergo changes. The molecules in the docking and the priming process are known, however, the exact sequence and the precise molecular changes involved in docking and priming are not well dissected. In this reaction the process of docking and priming has been condensed. It is known that Munc18 along with its interactors is critical for membrane docking and fusion events while Munc 13 along with its interacting proteins is central to priming. Munc 13 could act as a positive regulator for the priming recation. Finally the primed fusion complex is clamped in the pre-fusion form by a Complexin. Complexins are Ca2+ independent cytosolic proteins that bind to partly or fully assembled SNARE complexes. Complexins play both a positive and a negative role in the release process.<br>"	NAd__VAMP2__SYT1__SLC18A2__RAB3A;CPLX1
2007	8	adds_modification	Beta-catenin is then phosphorylated at Ser33. Phosphorylated S37 and S33 together with neighboring residues constitute the recognition motif for beta-TrCP.	"p-S37,T41,S45-beta-catenin;CTNB1"
2008	8	adds_modification	"Phosphorylation of NlP by Plk1 regulates the interaction of Nlp with both centrosomes and ?-TuRCs (Casenghi et al., 2003)."	PLK1;NINL
2004	8	adds_modification	"Prior to anaphase onset, sister-chromatids are held together by cohesin complexes distributed along chromosomal arms and at centromeres. In prometaphase, PLK1, likely recruited to cohesin complexes by binding to CDK1-phosphorylated CDCA5 (Sororin) (Zhang et al. 2011), phosphorylates cohesin subunits STAG2 (SA2) and RAD21 (Hauf et al. 2005). PLK1-mediated phosphorylation of cohesin subunits at centromeres is counteracted by the phosphatase activity of PP2A complex (containing the regulatory subunit B56 i.e. PPP2R5), which is recruited to the kinetochore by shugoshin proteins, SGOL1 and SGOL2 (Kitajima et al. 2006). Therefore, while cohesin complexes dissociate from chromosomal arms in prometaphase (Hauf et al. 2001), they remain bound to centromeres until anaphase onset (Hauf et al. 2001, Hauf et al. 2005, Kitajima et al. 2006). When separase is activated after its inhibitor securin is degraded by APC/C at the onset of anaphase, RAD21 is cleaved by separase. Phosphorylation of RAD21 by PLK1 facilitates subsequent cleavage of RAD21 by separase (Hauf et al. 2005). There are several potential PLK1 phosphorylation sites in STAG2 and RAD21, but the exact positions of in vivo phosphorylation of STAG2 and RAD21 by PLK1 have not been explicitly established (Hauf et al. 2005)."	PLK1;STAG2
2004	8	adds_modification	"Prior to anaphase onset, sister-chromatids are held together by cohesin complexes distributed along chromosomal arms and at centromeres. In prometaphase, PLK1, likely recruited to cohesin complexes by binding to CDK1-phosphorylated CDCA5 (Sororin) (Zhang et al. 2011), phosphorylates cohesin subunits STAG2 (SA2) and RAD21 (Hauf et al. 2005). PLK1-mediated phosphorylation of cohesin subunits at centromeres is counteracted by the phosphatase activity of PP2A complex (containing the regulatory subunit B56 i.e. PPP2R5), which is recruited to the kinetochore by shugoshin proteins, SGOL1 and SGOL2 (Kitajima et al. 2006). Therefore, while cohesin complexes dissociate from chromosomal arms in prometaphase (Hauf et al. 2001), they remain bound to centromeres until anaphase onset (Hauf et al. 2001, Hauf et al. 2005, Kitajima et al. 2006). When separase is activated after its inhibitor securin is degraded by APC/C at the onset of anaphase, RAD21 is cleaved by separase. Phosphorylation of RAD21 by PLK1 facilitates subsequent cleavage of RAD21 by separase (Hauf et al. 2005). There are several potential PLK1 phosphorylation sites in STAG2 and RAD21, but the exact positions of in vivo phosphorylation of STAG2 and RAD21 by PLK1 have not been explicitly established (Hauf et al. 2005)."	PLK1;RAD21
2005	8	adds_modification	"Hyperphosphorylated IRAK1 and TRAF6 are thought to dissociate from the activated receptor. (Gottipati et al. 2007) but the IRAK1:TRAF6 complex may remain associated with the membrane (Dong et al. 2006).<p> Phosphorylated IRAK2, like its paralog IRAK1, possibly dissociates from the activated receptor as shown here, although mechanism of IRAK2 activation by IRAK4 followed by TRAF6 binding remains to be deciphered."	IRAK3;CD14
2005	8	translocation	"Hyperphosphorylated IRAK1 and TRAF6 are thought to dissociate from the activated receptor. (Gottipati et al. 2007) but the IRAK1:TRAF6 complex may remain associated with the membrane (Dong et al. 2006).<p> Phosphorylated IRAK2, like its paralog IRAK1, possibly dissociates from the activated receptor as shown here, although mechanism of IRAK2 activation by IRAK4 followed by TRAF6 binding remains to be deciphered."	IRAK3;CD14
2005	8	removes_modification	"Hyperphosphorylated IRAK1 and TRAF6 are thought to dissociate from the activated receptor. (Gottipati et al. 2007) but the IRAK1:TRAF6 complex may remain associated with the membrane (Dong et al. 2006).<p> Phosphorylated IRAK2, like its paralog IRAK1, possibly dissociates from the activated receptor as shown here, although mechanism of IRAK2 activation by IRAK4 followed by TRAF6 binding remains to be deciphered."	IRAK3;CD14
2006	8	removes_modification	"By analogy to the process described for botulinum toxin type A (Koriazova and Montal 2003; Montal 2010), acidification, a normal step in synaptic vesicle recycling, is inferred to cause a conformational change in the botulinum toxin type C disulfide-bonded heavy chain - light chain dimer (BoNT/C HC:LC) it contains, allowing the HC part of the toxin to function as a channel through which its LC part is extruded into the neuronal cytosol. The HC - LC disulfide bond is cleaved. Recent studies in vitro suggest that GT1b ganglioside associated with the toxin may play a role in this process (Sun et al. 2012)."	GT1b;Botulinum neurotoxin type C1
2006	8	translocation	"By analogy to the process described for botulinum toxin type A (Koriazova and Montal 2003; Montal 2010), acidification, a normal step in synaptic vesicle recycling, is inferred to cause a conformational change in the botulinum toxin type C disulfide-bonded heavy chain - light chain dimer (BoNT/C HC:LC) it contains, allowing the HC part of the toxin to function as a channel through which its LC part is extruded into the neuronal cytosol. The HC - LC disulfide bond is cleaved. Recent studies in vitro suggest that GT1b ganglioside associated with the toxin may play a role in this process (Sun et al. 2012)."	GT1b;Botulinum neurotoxin type C1
2004	8	removes_modification	"Ligand binding induces a conformational change in NOTCH1, probably through mechanical stretching of NOTCH1 triggered by endocytosis of the ligand attached to the receptor. This conformational change exposes the S2 site in the extracellular region of NOTCH1 and results in cleavage of NOTCH1 by ADAM10 metalloprotease, the mammalian homolog of Kuzbanian (Pan and Rubin, 1997), generating the membrane-anchored NOTCH1 fragment NEXT1.This model is supported by the crystal structure of human NOTCH2 negative regulatory region, showing that NOTCH adopts an autoinhibited conformation where extensive interdomain interactions within the negative regulatory region bury S2. A substantial conformational movement, triggered by ligand binding in trans, is needed to expose S2 (Gordon et al. 2007). After S2 cleavage, the extracellular NOTCH1 portion remains attached to the ligand presented on the plasma membrane of a neighboring cell. ADAM17 is able to perform cleavage at the S2 site in vitro (Brou et al. 2000), but ADAM10 was shown to be necessary in studies done on mouse cell lines deficient in different ADAM enzymes (van Tetering et al. 2009). Adam10 knockout mice die at embryonic day 9.5 with multiple defects in the developing central nervous system, somites and cardiovascular system and exhibit decreased expression of the Notch target Hes5 in the neural tube (Hartmann et al. 2002)."	Zn2+__ADAM10/17;NOTC1
2004	8	translocation	"Ligand binding induces a conformational change in NOTCH1, probably through mechanical stretching of NOTCH1 triggered by endocytosis of the ligand attached to the receptor. This conformational change exposes the S2 site in the extracellular region of NOTCH1 and results in cleavage of NOTCH1 by ADAM10 metalloprotease, the mammalian homolog of Kuzbanian (Pan and Rubin, 1997), generating the membrane-anchored NOTCH1 fragment NEXT1.This model is supported by the crystal structure of human NOTCH2 negative regulatory region, showing that NOTCH adopts an autoinhibited conformation where extensive interdomain interactions within the negative regulatory region bury S2. A substantial conformational movement, triggered by ligand binding in trans, is needed to expose S2 (Gordon et al. 2007). After S2 cleavage, the extracellular NOTCH1 portion remains attached to the ligand presented on the plasma membrane of a neighboring cell. ADAM17 is able to perform cleavage at the S2 site in vitro (Brou et al. 2000), but ADAM10 was shown to be necessary in studies done on mouse cell lines deficient in different ADAM enzymes (van Tetering et al. 2009). Adam10 knockout mice die at embryonic day 9.5 with multiple defects in the developing central nervous system, somites and cardiovascular system and exhibit decreased expression of the Notch target Hes5 in the neural tube (Hartmann et al. 2002)."	Zn2+__ADAM10/17;NOTC1
2004	8	adds_modification	"Ligand binding induces a conformational change in NOTCH1, probably through mechanical stretching of NOTCH1 triggered by endocytosis of the ligand attached to the receptor. This conformational change exposes the S2 site in the extracellular region of NOTCH1 and results in cleavage of NOTCH1 by ADAM10 metalloprotease, the mammalian homolog of Kuzbanian (Pan and Rubin, 1997), generating the membrane-anchored NOTCH1 fragment NEXT1.This model is supported by the crystal structure of human NOTCH2 negative regulatory region, showing that NOTCH adopts an autoinhibited conformation where extensive interdomain interactions within the negative regulatory region bury S2. A substantial conformational movement, triggered by ligand binding in trans, is needed to expose S2 (Gordon et al. 2007). After S2 cleavage, the extracellular NOTCH1 portion remains attached to the ligand presented on the plasma membrane of a neighboring cell. ADAM17 is able to perform cleavage at the S2 site in vitro (Brou et al. 2000), but ADAM10 was shown to be necessary in studies done on mouse cell lines deficient in different ADAM enzymes (van Tetering et al. 2009). Adam10 knockout mice die at embryonic day 9.5 with multiple defects in the developing central nervous system, somites and cardiovascular system and exhibit decreased expression of the Notch target Hes5 in the neural tube (Hartmann et al. 2002)."	Zn2+__ADAM10/17;NOTC1
